A woman in a printed outfit is carrying a tray on her head.	woman outfit printed carrying tray head her.
A person in dirty clothes is cutting stone and writing something in Urdu	clothes person writing stone something cutting dirty urdu.
A number of people on a pier are silhouetted against the sunset.	silhouetted against number people sunset pier.
People are exploring a city with their maps and cameras out.	exploring out maps city cameras people their.
Three street hockey players playing a game.	players three hockey playing game street.
A man holding a suitcase walks alone towards an escalator in a dimly-lit area.	walks holding escalator towards alone dimly-lit man area suitcase.
A dog leaps over the bar.	dog bar over leaps.
People holding umbrellas over their heads walk up a staircase next to an escalator.	people walk heads to umbrellas escalator their holding next staircase over up.
A woman is singing and playing guitar.	guitar woman playing singing.
Two people sitting on a bench with their dog next to a body of water.	dog bench next to water body their people two sitting.
Two children laying on the ground smile at each other.	laying smile two other ground each children.
A boy with a red hat noticeably shocked by the spinning of a playground toy.	toy spinning playground red by shocked boy hat noticeably.
A man taking frames on the road.	taking road frames man.
A young African man holding a pen in each hand, studying a book while sitting near an open window.	young hand, holding sitting each window pen open african while near studying book man.
The women in the flowered pants is doing gardening.	women doing pants gardening flowered.
A man bent over in a forest wearing a red shirt and blue jeans, tapping the trees for maple syrup.	tapping man syrup jeans, red bent wearing maple trees shirt over blue forest.
Many people are flying colorful kites on the beach.	kites flying beach many colorful people.
The woman in the blue coat is talking on the cellphone while hanging up the gas pump.	blue gas while woman coat cellphone pump hanging up talking.
Jermaine from flight of the Concords teaching math in a foreign country.	country teaching jermaine concords flight foreign math from.
A painter sits on a swing to help him paint the walls of a building.	sits him paint building painter to walls swing help.
A rolling pin flattening yellowed dough.	yellowed flattening dough pin rolling.
A skinny guy is eating a sandwich while using the computer.	skinny guy eating computer sandwich using while.
Woman sweeping the street wearing a red jacket.	jacket wearing street sweeping woman red.
A bunch of young people drinking at a bar.	drinking young bar bunch people.
Members of the Salvation Army are standing together as one holds an instrument.	instrument as army holds salvation together members standing one.
Two hands paint a picture using only color, circular lids and fingertips.	color, using circular only two hands fingertips picture paint lids.
Two young boys are wrestling in a sandpit.	two young sandpit wrestling boys.
A man in a vest and tie is playing the guitar on a sidewalk.	guitar man playing tie sidewalk vest.
A casually dressed man is playing the guitar.	playing guitar dressed casually man.
The group is working with microscopes and wearing clean white scrubs, hairnets and face masks.	group wearing face clean microscopes hairnets scrubs, white masks working.
Three people sitting on a couch inside a house dressed warmly and the oldest is covering the two younger kids eyes.	couch people three two house younger sitting kids oldest dressed covering eyes warmly inside.
A man with a tan hat and jacket is fishing in green waters.	waters green man fishing hat jacket tan.
Girl on pink skateboard wearing black jacket	wearing black skateboard jacket pink girl.
A cello player and a violinist getting ready for their performance in an elegant room.	player room ready their cello violinist performance getting elegant.
A closeup of a white dog drinking from a pipe.	dog closeup pipe from white drinking.
A woman's fishing pole is bent down as she stands on a boat in the ocean.	stands down ocean she woman's as pole fishing bent boat.
One male in a black suit and hat holding yarn.	yarn suit holding black hat one male.
A worker uses a jackhammer on boulders from a rockside, a dump truck is parked nearby.	truck parked from rockside, jackhammer boulders dump worker nearby uses.
A construction worker is digging a hole in the street while another man watches.	construction while man digging hole street another worker watches.
A group of people are riding down a roller coaster that appears to be called the "Cyclone."	group roller to down people appears riding be called that coaster "cyclone".
Members of a construction team discussing an issue with management.	team members management discussing issue construction.
Two construction workers in orange vests are riding in a piece of equipment.	equipment construction workers vests two riding orange piece.
Male adult practicing skateboard tricks at a skate park.	skateboard park skate adult tricks practicing male.
A man in an alleyway getting ready to throw an object up to someone above.	above object to someone man to alleyway throw up ready getting.
A group of people drumming while sitting in a circle at a gym.	while group sitting gym drumming people circle.
An injured football player on crutches, wearing a red white and blue uniform, looks towards the sky.	injured sky blue towards looks football wearing white red uniform, player crutches,.
People go by old white walls with gray squares.	gray people squares old white by walls go.
Two women stuff filing in wrappers while a man wearing a blue t-shirt looks on.	wrappers wearing two looks man on blue stuff filing while women t-shirt.
A dog running through the grass.	running grass dog through.
Two guys in a foreign country cooking over a grill with people walking around them.	guys them two grill around foreign walking cooking over people country.
A young man is looking at photos on his computer, sitting at a desk.	photos man looking his desk sitting computer, young.
A little girl leaning over a small fence looking closely at a cow.	over girl leaning small looking closely little fence cow.
A man is leaning back in a chair drinking soda and eating.	eating leaning soda man chair back drinking.
Two men, one being John McCain, and one woman sitting in red rolling chairs next to a white sign with a blue letter D and a number 5 on it.	one sign woman d number being one rolling sitting to red men, letter two it john 5 mccain, next blue white chairs.
A lone bodyboarder with an older man in the background	older background bodyboarder man lone.
A man with glasses in a brown shirt talking while a man with glasses in a gray shirt listens.	man listens glasses brown talking gray shirt glasses man while shirt.
Man in shorts and t-shirt about to start using gliding workout equipment.	equipment workout about gliding shorts to using t-shirt start man.
Two men on a talk show together sitting in red chairs.	together show red sitting talk men chairs two.
A man is painting a vibrantly colored city scene.	city scene man vibrantly painting colored.
A group of people is standing on a street with towering buildings to each side of them.	buildings people to each side them towering standing group street.
People walking on a beautiful day in San Francisco.	beautiful walking san day francisco people.
A little girl makes a silly face while holding a trophy outside.	while face trophy holding girl outside makes silly little.
A climber in a yellow hard-hat is seen mid-climb from above.	yellow above mid-climb hard-hat from climber seen.
Girl with long black hair and white helmet, pouring water from black kettle into mugs.	kettle black girl helmet, mugs hair from long black into white water pouring.
A shopping plaza with many people.	many shopping people plaza.
Two kids are shoveling snow and one is sitting next to the pile of snow	to next two sitting snow pile shoveling snow kids one.
Hands with painted fingernails unscrewing nail polish.	polish nail unscrewing painted fingernails hands.
A man in a blue outfit cooks while surrounded by plates of vegetables.	cooks blue plates vegetables surrounded outfit by while man.
A bowler is about to throw a green bowling ball down the aisle.	aisle to bowler about ball throw down bowling green.
Two people sweeping in a structure that has columns with pictures on them.	sweeping them columns pictures two that has people structure.
A beautiful ballerina with Christmas lights wrapped around her body.	christmas her lights wrapped ballerina body beautiful around.
A ballerina in a greenish and blue outfit leaps during her performance.	her during blue ballerina leaps greenish outfit performance.
One female and one male playing a game of bowling	bowling one playing game female male one.
A black dog on a dock about to dive into the water after a ball	after to into water black dock dog ball dive about.
A black dog on a leash walking in water	black leash dog walking water.
A female scientist and a male scientist look at a book together in a lab full of plants.	female look scientist book scientist full together lab plants male.
A man in a white shirt sitting with a woman in a blue blouse.	white woman blue shirt sitting man blouse.
A young man using a leaf blower to clean the fall season leaves from the area.	leaves using young clean man season blower fall leaf from area to.
A person wearing large glasses is reading an orange hard cover book.	orange reading glasses person cover hard wearing book large.
Five people in blue raking grass in front of a white building with a blue balcony.	front raking five building grass balcony blue blue people white.
A group of tourists taking a ride on a horse-drawn carriage.	carriage horse-drawn ride group tourists taking.
A kid is jumping on a structure covered with soft material.	kid soft jumping covered material structure.
An old woman wearing a sunhat and pink blouse examines a grassy, swampy field.	sunhat woman blouse pink swampy examines wearing grassy, old field.
Two little boys are racing each other while a little girl watches them.	racing little each little boys them watches other two girl while.
A woman in sunglasses taking a photograph	sunglasses photograph woman taking.
A young boy is sitting on the floor trying to take off his boots.	sitting take off his floor boots boy young to trying.
Woman with puffy jacket looking at soup items in a grocery store.	store looking grocery puffy woman soup jacket items.
A group of young adult men are playing monopoly.	playing monopoly men adult young group.
A woman is manning a grill with some meat	manning grill meat woman some.
People are actively grilling food on grills on a sunny day while other people stand nearby.	people grilling people while nearby grills stand day other food actively sunny.
A man in a blue shirt is leading children.	blue man leading children shirt.
A mad sitting down drilling a hole into a glass bottle.	hole glass drilling into down mad bottle sitting.
A man with short hair and a child are sitting as the child opens a present.	as man hair opens present sitting short child child.
A man with a beard and a vest is decorating his mantle with stockings for Christmas.	vest man stockings christmas decorating mantle beard his.
A guy fixing a computer part turning to look at the one who is taking his picture.	part look guy taking to picture who turning one his computer fixing.
Two people walk in opposite directions across a brick road.	opposite road brick across directions people walk two.
A young boy wearing goggles working on a simple science project.	science boy wearing goggles project simple working young.
A little boy is playing with a yellow shovel in front of a Christmas tree.	tree boy shovel front christmas playing yellow little.
Four people in life jackets float on a raft.	jackets life people four raft float.
Two women standing outdoors on a winter day in the countryside.	standing winter outdoors countryside women two day.
A woman with dishes in the dirt.	dishes woman dirt.
Three women rest at a table with blue napkins and pitchers of water.	water pitchers napkins rest women table blue three.
Elderly gentleman with long hair speaks into a microphone.	speaks into hair gentleman elderly long microphone.
A dark-haired person in a yellow top is seated at what appears to be a grand piano.	to be what piano seated grand dark-haired appears yellow top person.
A young boy in a brown jacket playing a piano.	jacket playing boy young brown piano.
A man wearing a plaid short-sleeve shirt and light brown pants jumps high in the air in front of mist covered mountains.	shirt jumps covered high air plaid wearing front short-sleeve mountains man pants brown light mist.
Two brown horses pulling a sleigh through the snow.	through pulling sleigh two horses snow brown.
A blond baby is watching a dark-haired baby chew on a blue toy.	chew baby blond dark-haired blue watching toy baby.
A woman straps a cranky child into a car seat.	car child seat woman cranky into straps.
A diverse group of people sitting on the steps and half wall in front of a school.	steps school wall sitting people group front half diverse.
Two men are kicking soccer balls on a beach.	kicking soccer beach two men balls.
A middle-aged asian woman at an event showing a red corset to an audience.	showing woman to asian corset event middle-aged audience red.
A construction worker stand upon a wooden beam and looks down.	stand down beam looks worker upon wooden construction.
A happy group of people smile for a picture at a restaurant	smile happy group people restaurant picture.
A group of people is having coffee and getting some work done.	having group coffee people done some getting work.
A man in a black top is jumping on a sunny day.	sunny black man top jumping day.
Many men in purple are playing trumpets.	trumpets men purple many playing.
A man in a white Coca-Cola shirt and newsboy hat listens to a band play.	band man shirt play listens white to coca-cola hat newsboy.
Group sitting on a grassy hill resting.	resting grassy hill sitting group.
A barefoot woman in sweats is leaping into the air with other similarly dressed people behind her.	similarly woman behind into people other leaping air sweats barefoot dressed her.
A smiling young child is wearing a costume.	child costume young smiling wearing.
A man stands on top of an elephant in the water.	stands man water elephant top.
A young boy looks at a display of rubber ducks.	young rubber boy display ducks looks.
A couple people walk on a path with a town in the distance.	distance path people town walk couple.
The little boy goes down the hill while an older woman looks on	older little goes boy on down hill while looks woman.
Sunglasses wearing young white boy is standing in a field of white flowers and holding a soccer ball.	field standing flowers boy young wearing soccer white holding ball sunglasses white.
A police officer on a motorcycle talking to two men on a cobblestone street.	officer street police men two talking motorcycle to cobblestone.
A boy, wearing black and blue snowsuit and snowshoes, laying down in the snow.	down blue snowsuit laying boy, snowshoes, black snow wearing.
Two people backlit with light sky.	light sky people two backlit.
This girl is singing in front of many people wearing a nice fashionable dress.	dress singing nice this fashionable girl wearing front many people.
A man and three boys sitting on a park bench	three boys man bench sitting park.
A shadowy male looking at the far away hills.	male shadowy away looking hills far.
Two small kids play with colorful toy trucks on the floor.	floor colorful kids two small play toy trucks.
A woman wearing a purple outfit walking down the sidewalk carrying a white bag.	down carrying woman sidewalk wearing white purple outfit bag walking.
A fitness class with the attendees riding stationary bikes.	riding fitness bikes attendees stationary class.
A man in a purple and white shirt is assisting a man in a wife beater with his workout.	shirt assisting man his workout purple white beater wife man.
A parent is shaving their face while a child messes with their hair.	face shaving messes parent their child while hair their.
A man is painting a scene of a lake and boaters while another man watches.	watches boaters man scene painting while lake another man.
Two dogs are biting each other in the snow.	two snow biting dogs each other.
An older man sifts water through his fingers as a young toddler watches from inside the water.	watches toddler as his fingers young water from through older inside water man sifts.
A billboard advertising a vacation in on a run-down street.	street run-down advertising billboard vacation.
A group of horseback riders travel down a dirt path.	horseback down dirt group path travel riders.
Three individuals climbing up a mountain on skis.	three climbing mountain individuals up skis.
Snowboarder wearing an orange jacket and carrying a sky-blue bag snowboards toward a previously traveled trail.	wearing orange jacket bag toward carrying sky-blue traveled previously snowboards trail snowboarder.
A man is pushing a young girl on a scooter.	scooter young man pushing girl.
Two men cleaning the windows of a tall building	windows men building two cleaning tall.
A young man snowboarding at night is midair doing a trick off a homemade ski jump.	doing man ski off trick night jump young snowboarding homemade midair.
A man in a bathroom looks in the mirror and applies shaving cream.	mirror bathroom cream applies shaving man looks.
A skater grinding down a rail in front of a latin store while three onlookers watch.	three grinding rail while down latin front skater watch onlookers store.
Two young ladies in a bar drinking wine to a toast.	bar young toast wine drinking to two ladies.
Four ballet dancers in black costumes are performing on a stage.	performing costumes black ballet four stage dancers.
A man in a orange jacket is falling into a snowy hillside.	falling jacket hillside into man snowy orange.
Two heavily dressed people are preparing to make tea in the snow by a campfire.	heavily snow make to people two by preparing campfire tea dressed.
Three people are walking through the snow.	three through walking people snow.
A little boy stands in the doorway of a van.	van boy little stands doorway.
A white and red ship filled with people sits in the water while a line of others are making their way to board.	making red their line people board filled ship white others water way sits while to.
A black dog is emerging from a red tunnel.	dog black from red emerging tunnel.
A strong woman in a blue shirt is lifting weights with a machine.	woman shirt strong blue weights lifting machine.
A woman jumping in a desert like area.	area desert woman jumping like.
A crowd of people are standing outside with coats and umbrellas because it is raining.	standing crowd umbrellas because raining it coats outside people.
A shirtless man with a dog next to him talking to a shirtless girl slouching on a bench.	talking to bench to shirtless dog him slouching girl next man shirtless.
A hand poking out of a black sweater sleeve is mixing an egg into a flour well with a fork.	out hand into poking sleeve egg sweater well flour black fork mixing.
A child pulls a toy through a fountain with other children and people looking on.	on other through children child toy fountain people looking pulls.
Three men are standing in a police boat with many rocks behind them.	behind police three them standing boat rocks men many.
A lady is applying black fingernail on a dressing table.	table black lady applying fingernail dressing.
A young man in a red robe is smiling.	red robe young smiling man.
Group of Middle-Eastern men selling trinkets on street.	middle-eastern men selling group street trinkets.
A guy with long hair and a wineglasses standing near two other men.	other standing hair two near men guy long wineglasses.
Small boy in blue striped shirt coming down large slide.	striped boy shirt large small down coming slide blue.
A brown dog jumps as he looks at a soccer ball.	soccer as looks dog he brown jumps ball.
Four older men are playing poker on a patio.	men patio playing four older poker.
A man with plenty of plumber's crack pounds a rock, for some unknown reason.	unknown reason plenty rock, pounds plumber's some man crack.
A child in a brightly colored hat inspects her snow angel	her colored snow child angel inspects brightly hat.
An older man using a microscope to have more finesse in woodworking.	using woodworking older more man microscope to have finesse.
A man is putting grass onto a car pulled by a lawn mower.	onto by lawn man pulled mower grass car putting.
A toddler boy with blond-hair is taking a bath in a little blue tub.	toddler taking bath tub little boy blue blond-hair.
A band is playing music in a light filled stage.	music stage playing band light filled.
A man in a brown jacket is sitting and working on a detailed painting.	detailed sitting man painting brown working jacket.
Three people standing at the counter in a store.	store counter three people standing.
Two young girls are sitting on the ground making something out of straw while a little boy sits in between them.	ground girls two sitting out between making them while little straw young something boy sits.
Man jumping on side of road next to a car full of friends.	friends side full road man jumping next to car.
A guy smiling with a stick inside a paint can.	paint smiling can inside stick guy.
4 guys in white outfits are in a studio.	guys outfits studio 4 white.
A young child is standing shirtless in a dark forest; holding a small bird cupped in his hands.	cupped holding young his child hands forest; dark small standing bird shirtless.
The dog stands in the sand near the ocean.	near ocean dog sand stands.
A boy stands in front of a junk yard which contains scrap metal and a damaged car.	front junk metal stands yard scrap boy contains car damaged which.
Woman pointing at a piece of art with glass covering it.	piece woman pointing covering it glass art.
A boy in a basketball jersey and black athletic shorts is standing on one leg in a street.	standing jersey leg street shorts one black boy athletic basketball.
A group of men play soccer in the desert.	men desert play soccer group.
A young woman in blue is carrying a box in a barren room.	woman barren young carrying blue box room.
A very young girl is sitting in a grocery cart near a grocery store deli.	sitting near very grocery young store girl cart grocery deli.
A young girl is playing with a toy octopus in front of her Christmas tree.	christmas her tree octopus front young girl playing toy.
Three children playing with a group of ducks.	group ducks children playing three.
Three people play in the snow with a forest in the background.	three people forest snow background play.
A singer performs with his band mates who are playing guitar and keyboards.	keyboards guitar who playing singer band his performs mates.
A boy with an oar walks out of the surf and onto a beach.	beach out walks onto oar boy surf.
A woman shoots a free throw at a basketball game.	game woman free throw basketball shoots.
Two children are jumping on a bed, the little girl is in black pants and is in the middle of her jump.	jump bed, girl little children her two black jumping pants middle.
A woman poses for pictures with a statue of a troll.	woman poses statue troll pictures.
A bunch of hipsters in the bowling alley appear to be reacting to shocking news.	to reacting be hipsters news bowling shocking bunch to alley appear.
Two female basketball teams watch suspenseful as the basketball nears the basket.	basket as basketball two watch female suspenseful basketball teams nears.
Three people stand in front of a river by a city while one throws something into it.	into while throws three by one stand river city people something front it.
A group of people hanging upside down on a roller coaster.	hanging upside coaster group roller people down.
A group of five people are riding in a canoe in a river.	people group riding river canoe five.
A group of people are riding in a horse-drawn cart.	people cart riding horse-drawn group.
A small boy wearing a polo shirt eating something.	boy small wearing eating polo shirt something.
A brown dog is jumping into a pond.	jumping brown pond dog into.
A woman and children are standing next to a large firetruck.	large children standing next woman to firetruck.
A well-dressed man is holding a saxophone and walking in front of a piano.	man front well-dressed walking holding piano saxophone.
A Young girl wearing a blue ski cap and red and gray two tone jacket stands between two bits of ice.	jacket bits blue stands two cap red tone wearing girl two gray between ice ski young.
A young girl with a painted face runs in a backyard.	painted girl face runs backyard young.
On a stunning blue tropical ocean, a man is in his boat fixing his fishing net.	tropical ocean, fixing boat his man blue fishing on his net stunning.
Two people are digging the ground by a bunch of boats.	digging people boats by bunch two ground.
It looks like the girl went shopping and got something from the AVEDA store.	like got store something it shopping looks aveda went girl from.
A man walking his dog in a crosswalk.	dog crosswalk his walking man.
Five people work along the shore in an Asian country.	along asian work five country shore people.
A person standing in front of an aircrew monument.	person front monument standing aircrew.
Four to five ballerinas do a dance ensemble on stage for the masses.	masses ensemble ballerinas stage five to do four dance.
Big dog trying to bite little dog	big bite dog dog to little trying.
People are standing near water with a boat heading their direction	near their water heading direction standing boat people.
An intrepid cowgirl rides a mustang at the rodeo.	mustang rides rodeo cowgirl intrepid.
Two gentlemen gaze at their crops just outside of a forested area.	two area crops forested just gaze outside their gentlemen.
Two young boys watching someone on a skateboard.	skateboard young someone watching two boys.
A female speaker at the SVA Theatre is giving a speech.	speaker speech sva giving theatre female.
A woman and a cocker spaniel are playing in the snow.	playing spaniel cocker snow woman.
A boy in a red helmet hits a ball with a bat.	bat helmet boy red ball hits.
A child is being taught by an adult to ride a sheep.	child ride by sheep to adult taught being.
A campsite has been established amidst the trees and bushes.	been bushes amidst established has trees campsite.
A man with a gray shirt is mowing the lawn while his son is doing the same only with a toy lawn mower.	son gray man his toy mower shirt only mowing while doing lawn same lawn.
A person with a ski mask, gloves and tan coat is laying on snow covered area.	mask, gloves laying person area tan snow coat ski covered.
A young girl and boy on a ride at an amusement park.	amusement young boy girl park ride.
Person walking through the snow leafless trees in background	snow person background leafless trees walking through.
A woman and man are at a self-checkout station.	station self-checkout man woman.
Two little boys in a canoe paddling down the river.	little two boys canoe paddling river down.
Two women riding horseback over a grassy hill.	horseback hill women grassy over riding two.
A person rides a bike down the road, while another sits in a boat on the water.	road, another while rides down water boat bike sits person.
Two dogs outside fighting over a red Frisbee.	outside two frisbee over fighting red dogs.
A group of young adults come together to perform song complete with drums and a guitar.	guitar complete young to adults drums come perform together group song.
A young ball falls asleep in a shopping cart.	ball asleep falls young cart shopping.
A woman with earmuffs holds a paper that says "real change" on the cover.	that holds woman cover says change" "real paper earmuffs.
A Peloton of bicyclists riding down a road of tightly packed together houses.	together packed peloton road bicyclists houses riding tightly down.
A boy and a girl look at a blue Nintendo DS video game.	girl video boy look nintendo game blue ds.
A woman draped in and odd dress, reads to the audience.	woman audience dress, draped reads to odd.
Two people fishing on a dock with a long winding bridge in the backdrop.	dock fishing two bridge backdrop people long winding.
A construction worker fits metal pipes together.	fits pipes together metal worker construction.
A person wearing snowshoes is standing in the snow near a creek.	creek snow wearing person standing near snowshoes.
A guy riding his four wheel dirt bike while in competition.	dirt wheel his riding competition while bike four guy.
A man plays a guitar on a stage, the lights bright behind him.	plays man him stage, behind bright lights guitar.
A Hockey game features the white team against the black team.	against hockey team game black team features white.
Little girl in jeans and a pink shirt is wading along the shore.	shirt along pink little jeans shore girl wading.
A group of people wait in similar attire.	wait attire group people similar.
A man wearing a hat and apron samples a taste of simmering soup.	man wearing apron samples taste simmering soup hat.
A man is painting the siding, of previously beige building, white.	siding, previously building, painting beige man white.
A small black dog chases a large animal in a fenced area.	small large chases fenced dog area black animal.
A woman struggles swinging a hoe while harvesting in a field.	hoe harvesting swinging while woman field struggles.
A young Asian girl in a tube top holds out her camera to get a picture with her friend who is making the peace sign.	girl peace holds picture tube friend asian making sign who her to out top her get young camera.
A red-haired woman looks past the cameraman.	woman looks cameraman past red-haired.
A girl in a red tank and jeans is sleeping on a brown sofa.	girl sleeping brown tank jeans sofa red.
A girl stands beside a laying dog while leaning on a fence and standing on the dirt ground.	laying dirt beside dog stands girl while ground leaning standing fence.
A guy in a robe sitting on the edge of a hot tub smiling.	smiling sitting guy edge hot tub robe.
A very weak looking woman is holding a pot and some branches above her head.	looking pot head branches holding above very some her woman weak.
A full sized horse and rider guide a pint sized horse and rider through the stables.	stables guide through full horse sized rider horse rider pint sized.
A child is looking through binoculars on a boat while her younger sister waits next to her.	next her looking binoculars child boat waits her through younger to while sister.
A girl looking over her shoulder lies in a flowerbed and along a street.	along over flowerbed street lies girl her looking shoulder.
Two women with their hair covered talk in a kitchen.	kitchen hair talk covered two women their.
A short girl in a white skirt, black boots, and a gray-green jacket carrying a red bag on the sidewalk.	sidewalk girl boots, red carrying black jacket bag short white skirt, gray-green.
Two people dressed as animals near a crowd.	dressed as people crowd two animals near.
A boy in black waves his arms while other people are behind him on a field.	arms boy his field while people him behind waves black other.
Two woman wearing skirts walking down the street together	together wearing woman down two skirts street walking.
A shirtless young man, standing under purple lighting, points to the sky with both hands while holding a microphone in one hand.	lighting, under sky both holding hands to one standing young shirtless microphone points man, while hand purple.
A man walking along wiping the floor at the airport.	airport walking man floor along wiping.
The black dog and the brown dog appear to be wrestling.	to wrestling brown appear be dog dog black.
A young girl is floating in a metal tub in a body of water, while holding a snake.	metal while water, floating snake body young holding girl tub.
A black dog finishes running down a blue and orange ramp.	finishes dog black orange running blue down ramp.
Group of crosscountry skiers hike up a mountain.	hike group mountain skiers up crosscountry.
Two people in skis, wearing blue jackets, with backpacks are standing in the snow on a mountain near a marker.	skis, marker two jackets, snow blue standing near mountain backpacks people wearing.
A young children hanging upside at the playground	young playground upside hanging children.
A brown and white Sheltie leaping over a rail.	rail over brown white sheltie leaping.
Young child playing with a soccer ball in a grassy area.	young soccer child grassy area ball playing.
Here soldiers in transport in a vehicle to some location, they are surrounded by other soldiers and equipment.	they transport to soldiers other location, equipment soldiers by vehicle here some surrounded.
A boy in a gray sweatsuit unpacking a DVD game.	gray dvd game boy sweatsuit unpacking.
Two children are on a giant inflatable slide.	two slide inflatable children giant.
A man in a robe blows bubbles in a bathtub.	blows man bubbles bathtub robe.
A woman wearing glasses is sitting on a swing, in a playground with a lot of trees.	swing, lot trees wearing playground glasses sitting woman.
Three people riding their bikes on a sidewalk.	three bikes their people sidewalk riding.
A girl in a sweater is at a temple with a variety of plants.	girl temple variety plants sweater.
A man speaks into a microphone at a art gallery.	into speaks art gallery man microphone.
Two males are riding horses chasing after a cow in a red wooden arena.	two after red cow horses chasing arena wooden riding males.
Four men are musically performing outside of a building.	outside building performing musically men four.
A crowd of people watch a music band that is under a tent.	under music that tent crowd people band watch.
Five people are sitting together playing instruments.	sitting instruments people playing together five.
An Two Asian woman painting a piece of wood.	asian piece two wood painting woman.
Two guys with snowshoes making their way through the woods.	their two snowshoes woods through guys making way.
Two men both wearing cowboy hats and ponchos riding horses chasing a cow.	both hats cow two wearing cowboy chasing men ponchos riding horses.
Three men on horses chasing a bull in an arena.	three chasing men arena horses bull.
A young teenage boy waring a green snowsuit is jumping over a set of power lines while two women watch.	two green lines boy teenage power while snowsuit jumping young set waring watch over women.
A man in a brown plaid shirt has his hands on a car's headlight.	car's headlight plaid man shirt his brown has hands.
A guy jumping off a dock into a body of water.	dock water guy off jumping into body.
A postal worker is holding a handful of items to be delivered.	holding delivered postal handful items be to worker.
Four musicians play their instruments on the street while a young man on a bike stands by to listen.	their young play four musicians while listen street instruments stands by man bike to.
Three men with drums and tattoos stand near a guy playing the bagpipes.	stand drums guy three bagpipes men tattoos playing near.
A bearded man plays drums at dusk, and a man sitting behind him plays an electric guitar.	behind sitting plays dusk, drums man plays man bearded electric him guitar.
A woman is elevated on a trashcan taking photographs.	woman photographs taking elevated trashcan.
A man wearing snowshoes is going down a hill next to tiny orange flags.	going flags orange snowshoes to next wearing man down tiny hill.
People in snowy climate prepare to eat food on plates.	snowy prepare plates climate people food eat to.
A parade of men hold red and yellow flags as they wave them proudly.	them wave as men yellow they proudly parade hold flags red.
Group of people standing and sitting in a field of grass.	field sitting people standing group grass.
Girls wearing a blue dress holding a thin, long, blue fabric while one girl is smiling and pointing to the camera.	smiling holding girl dress to blue while long, pointing wearing thin, girls blue camera one fabric.
A woman is walking on the sidewalk beside graffiti tagged walls.	walking sidewalk graffiti walls woman beside tagged.
Police and firemen discuss what to do about the overturned SUV lying in the snow.	snow about overturned to suv discuss lying do firemen police what.
A blond pony-tailed woman and a gray-haired man converse while seated at a restaurant's outdoor area.	blond while man woman seated outdoor area restaurant's pony-tailed gray-haired converse.
A man in a blue jacket smiles back at the camera, positioned in front of a lake or large river on a clear sunny day.	lake or man smiles river camera, jacket blue large clear sunny back front positioned day.
Men prepare a sailing ship at a dock.	prepare dock sailing ship men.
A woman wearing skates, a helmet, and pads, jumping in the air.	woman skates, jumping pads, wearing helmet, air.
A man in blue shirt and pants stands in front of a large sign displaying a yak.	stands sign yak front pants large blue shirt man displaying.
Two people in a boat, one a red shirt and one in a green shirt, observe the riverbank as they row along.	two they boat, red one one row riverbank shirt, observe as green shirt along people.
Man holds three burning sticks while standing near a playground.	near playground three standing burning while man holds sticks.
The guy is holding a black stick in front of a playground.	stick holding black guy front playground.
Two young girls are playing, one behind the other.	other behind two playing, girls young one.
A young girl doing a trick in midair in front of a tree.	tree girl trick front doing young midair.
A man supports a boy as he plays at a playground.	he boy supports as playground man plays.
A dog tries to play with a ball that is tossed to it.	to tries to ball tossed it that dog play.
Child in blue trunks splashing in blue kiddie pool	kiddie pool child blue blue splashing trunks.
A boy toddler climbs on a big white sleeping dog.	white big boy toddler dog sleeping climbs.
A middle-aged man in a brown hat observes an open-air market.	middle-aged market open-air hat brown observes man.
Two figure skaters, a kneeling man in a black vest and a woman in a shining golden dress, twirl together on the ice.	figure woman black kneeling golden dress, skaters, ice two twirl vest shining man together.
The young boy in red jumpos in the puddle.	young boy red puddle jumpos.
A group of 5 kids are dressed in winter apparel playing in the snow.	playing group kids snow winter 5 dressed apparel.
A man in jeans is lying on a wooden floor.	jeans man lying floor wooden.
A woman in a tank top and a man with curly hair play guitars and sing into microphones.	top curly microphones tank guitars woman hair into sing man play.
A skateboarder skates down a ledge next to stair steps.	to skates stair next steps skateboarder ledge down.
A man in a yellow waterproof jacket and his companion are on a boat in the open water.	jacket companion boat his water man waterproof open yellow.
Please help my family over here in Kenya.	help kenya my family over please here.
Two men in coveralls are digging a hole with a shovel and some machinery.	hole shovel coveralls machinery some two digging men.
A young girl in a blue and green jacket is sledding.	jacket sledding blue girl young green.
A man and his sons have come to a small pond of water.	water man sons come pond his small to have.
A girl diving in a public pool, enjoying the water.	diving girl water public enjoying pool,.
A young girl in a green shirt holding a soccer ball while standing in green grass.	green standing grass girl holding soccer while green ball shirt young.
A man wearing glasses stands in front of a snowy mountain.	front man mountain stands glasses snowy wearing.
A man wearing a beret and black glasses strums his cello happily in the streets of an urban area.	man beret cello black his urban happily streets area wearing strums glasses.
Mother and child walk down the trail at a leisurely pace.	mother walk pace trail leisurely down child.
A young girl sets her foot on the ground to provide balance while riding her bike through the park.	her ground girl foot young her while sets to park through riding provide bike balance.
Young children playing in a green field of grass.	children playing green grass field young.
A girl with a wooden slingshot, stands at the tree line and pulls the band on the slingshot back.	wooden slingshot girl line tree band stands pulls back slingshot,.
A child is in midair on a bouncing carnival attraction.	bouncing child midair attraction carnival.
Men dressed in khaki are holding a man by the arms.	by dressed arms khaki man holding men.
